Date,Shelter_ID,Capacity_Beds,Occupied_Beds,Capacity_Rooms,Occupied_Rooms,Unoccupied_Beds,Unoccupied_Rooms,Bed_Occupancy_Rate,Room_Occupancy_Rate,Service_User_Count
2023-01-11,1035,100,76,50,40,24,10,0.76,0.8,116
2023-01-12,1035,148,73,78,37,75,41,0.49324324324324326,0.47435897435897434,110
2023-01-13,1035,105,75,66,46,30,20,0.7142857142857143,0.696969696969697,121
2023-01-14,1035,117,82,51,35,35,16,0.7008547008547008,0.6862745098039216,117
2023-01-15,1035,104,89,66,42,15,24,0.8557692307692307,0.6363636363636364,131
2023-01-16,1035,104,95,56,52,9,4,0.9134615384615384,0.9285714285714286,147
2023-01-17,1035,108,94,77,33,14,44,0.8703703703703703,0.42857142857142855,127
2023-01-18,1035,108,88,85,31,20,54,0.8148148148148148,0.36470588235294116,119
2023-01-19,1035,144,81,84,42,63,42,0.5625,0.5,123
2023-01-20,1035,133,60,84,39,73,45,0.45112781954887216,0.4642857142857143,99
2023-01-21,1035,133,72,69,41,61,28,0.5413533834586466,0.5942028985507246,113
2023-01-22,1035,100,92,65,46,8,19,0.92,0.7076923076923077,138
2023-01-23,1035,120,84,61,45,36,16,0.7,0.7377049180327869,129
2023-01-24,1035,143,75,53,40,68,13,0.5244755244755245,0.7547169811320755,115
2023-01-25,1035,113,82,91,37,31,54,0.7256637168141593,0.4065934065934066,119
2023-01-26,1035,110,84,59,44,26,15,0.7636363636363637,0.7457627118644068,128
2023-01-27,1035,126,88,72,37,38,35,0.6984126984126984,0.5138888888888888,125
2023-01-28,1035,122,68,59,48,54,11,0.5573770491803278,0.8135593220338984,116
2023-01-29,1035,129,89,90,40,40,50,0.689922480620155,0.4444444444444444,129
2023-01-30,1035,127,93,80,44,34,36,0.7322834645669292,0.55,137
2023-01-31,1035,100,68,60,51,32,9,0.68,0.85,119
2023-02-01,1035,105,95,86,39,10,47,0.9047619047619048,0.45348837209302323,134
2023-02-02,1035,102,85,57,29,17,28,0.8333333333333334,0.5087719298245614,114
2023-02-03,1035,117,75,97,33,42,64,0.6410256410256411,0.3402061855670103,108
2023-02-04,1035,146,82,92,51,64,41,0.5616438356164384,0.5543478260869565,133
2023-02-05,1035,148,77,85,56,71,29,0.5202702702702703,0.6588235294117647,133
2023-02-06,1035,117,72,92,48,45,44,0.6153846153846154,0.5217391304347826,120
2023-02-07,1035,114,67,57,42,47,15,0.5877192982456141,0.7368421052631579,109
2023-02-08,1035,110,64,52,36,46,16,0.5818181818181818,0.6923076923076923,100
2023-02-09,1035,117,78,71,39,39,32,0.6666666666666666,0.5492957746478874,117
2023-02-10,1035,119,88,61,40,31,21,0.7394957983193278,0.6557377049180327,128
2023-02-11,1035,107,92,74,30,15,44,0.8598130841121495,0.40540540540540543,122
2023-02-12,1035,123,80,71,48,43,23,0.6504065040650406,0.676056338028169,128
2023-02-13,1035,119,70,80,46,49,34,0.5882352941176471,0.575,116
2023-02-14,1035,100,66,93,46,34,47,0.66,0.4946236559139785,112
2023-02-15,1035,126,80,94,41,46,53,0.6349206349206349,0.43617021276595747,121
2023-02-16,1035,106,78,72,50,28,22,0.7358490566037735,0.6944444444444444,128
2023-02-17,1035,120,70,87,25,50,62,0.5833333333333334,0.28735632183908044,95
2023-02-18,1035,124,83,91,49,41,42,0.6693548387096774,0.5384615384615384,132
2023-02-19,1035,145,53,90,39,92,51,0.36551724137931035,0.43333333333333335,92
2023-02-20,1035,117,75,90,29,42,61,0.6410256410256411,0.32222222222222224,104
2023-02-21,1035,101,82,57,44,19,13,0.8118811881188119,0.7719298245614035,126
2023-02-22,1035,148,77,94,31,71,63,0.5202702702702703,0.32978723404255317,108
2023-02-23,1035,134,88,63,43,46,20,0.6567164179104478,0.6825396825396826,131
2023-02-24,1035,112,75,99,39,37,60,0.6696428571428571,0.3939393939393939,114
2023-02-25,1035,142,79,75,40,63,35,0.5563380281690141,0.5333333333333333,119
2023-02-26,1035,126,77,96,40,49,56,0.6111111111111112,0.4166666666666667,117
2023-02-27,1035,126,97,57,48,29,9,0.7698412698412699,0.8421052631578947,145
2023-02-28,1035,144,83,68,36,61,32,0.5763888888888888,0.5294117647058824,119
2023-03-01,1035,111,72,82,40,39,42,0.6486486486486487,0.4878048780487805,112
2023-03-02,1035,116,88,85,42,28,43,0.7586206896551724,0.49411764705882355,130
2023-03-03,1035,128,75,94,47,53,47,0.5859375,0.5,122
2023-03-04,1035,137,90,62,26,47,36,0.656934306569343,0.41935483870967744,116
2023-03-05,1035,122,90,98,42,32,56,0.7377049180327869,0.42857142857142855,132
2023-03-06,1035,100,80,80,44,20,36,0.8,0.55,124
2023-03-07,1035,149,79,78,31,70,47,0.5302013422818792,0.3974358974358974,110
2023-03-08,1035,134,69,68,45,65,23,0.5149253731343284,0.6617647058823529,114
2023-03-09,1035,143,78,59,41,65,18,0.5454545454545454,0.6949152542372882,119
2023-03-10,1035,140,76,90,38,64,52,0.5428571428571428,0.4222222222222222,114
2023-03-11,1035,146,88,63,36,58,27,0.6027397260273972,0.5714285714285714,124
2023-03-12,1035,100,81,97,46,19,51,0.81,0.4742268041237113,127
2023-03-13,1035,135,76,72,36,59,36,0.562962962962963,0.5,112
2023-03-14,1035,104,66,92,33,38,59,0.6346153846153846,0.358695652173913,99
2023-03-15,1035,132,76,75,49,56,26,0.5757575757575758,0.6533333333333333,125
2023-03-16,1035,148,92,69,40,56,29,0.6216216216216216,0.5797101449275363,132
2023-03-17,1035,147,76,64,42,71,22,0.5170068027210885,0.65625,118
2023-03-18,1035,121,82,70,40,39,30,0.6776859504132231,0.5714285714285714,122
2023-03-19,1035,132,74,73,28,58,45,0.5606060606060606,0.3835616438356164,102
2023-03-20,1035,106,77,83,41,29,42,0.7264150943396226,0.4939759036144578,118
2023-03-21,1035,146,68,99,48,78,51,0.4657534246575342,0.48484848484848486,116
2023-03-22,1035,104,83,94,45,21,49,0.7980769230769231,0.4787234042553192,128
2023-03-23,1035,106,77,66,41,29,25,0.7264150943396226,0.6212121212121212,118
2023-03-24,1035,126,89,74,34,37,40,0.7063492063492064,0.4594594594594595,123
2023-03-25,1035,147,92,97,41,55,56,0.6258503401360545,0.422680412371134,133
2023-03-26,1035,100,83,66,35,17,31,0.83,0.5303030303030303,118
2023-03-27,1035,108,76,98,42,32,56,0.7037037037037037,0.42857142857142855,118
2023-03-28,1035,112,84,66,52,28,14,0.75,0.7878787878787878,136
2023-03-29,1035,104,68,62,36,36,26,0.6538461538461539,0.5806451612903226,104
2023-03-30,1035,100,73,81,36,27,45,0.73,0.4444444444444444,109
2023-03-31,1035,128,83,52,42,45,10,0.6484375,0.8076923076923077,125
2023-04-01,1035,121,78,86,36,43,50,0.6446280991735537,0.4186046511627907,114
2023-04-02,1035,100,74,99,49,26,50,0.74,0.494949494949495,123
2023-04-03,1035,125,82,80,33,43,47,0.656,0.4125,115
2023-04-04,1035,131,73,91,40,58,51,0.5572519083969466,0.43956043956043955,113
2023-04-05,1035,135,91,87,46,44,41,0.674074074074074,0.5287356321839081,137
2023-04-06,1035,148,88,68,39,60,29,0.5945945945945946,0.5735294117647058,127
2023-04-07,1035,123,84,66,33,39,33,0.6829268292682927,0.5,117
2023-04-08,1035,135,90,80,46,45,34,0.6666666666666666,0.575,136
2023-04-09,1035,141,77,57,24,64,33,0.5460992907801419,0.42105263157894735,101
2023-04-10,1035,134,71,54,49,63,5,0.5298507462686567,0.9074074074074074,120
2023-04-11,1035,104,89,60,39,15,21,0.8557692307692307,0.65,128
2023-04-12,1035,103,92,96,50,11,46,0.8932038834951457,0.5208333333333334,142
2023-04-13,1035,143,90,93,47,53,46,0.6293706293706294,0.5053763440860215,137
2023-04-14,1035,117,77,99,43,40,56,0.6581196581196581,0.43434343434343436,120
2023-04-15,1035,135,82,88,38,53,50,0.6074074074074074,0.4318181818181818,120
2023-04-16,1035,126,84,83,28,42,55,0.6666666666666666,0.3373493975903614,112
2023-04-17,1035,116,83,51,30,33,21,0.7155172413793104,0.5882352941176471,113
2023-04-18,1035,123,75,86,40,48,46,0.6097560975609756,0.46511627906976744,115
2023-04-19,1035,110,80,55,32,30,23,0.7272727272727273,0.5818181818181818,112
2023-04-20,1035,140,82,60,49,58,11,0.5857142857142857,0.8166666666666667,131
2023-04-21,1035,120,94,69,56,26,13,0.7833333333333333,0.8115942028985508,150
2023-04-22,1035,138,72,64,34,66,30,0.5217391304347826,0.53125,106
2023-04-23,1035,106,88,63,40,18,23,0.8301886792452831,0.6349206349206349,128
2023-04-24,1035,128,93,71,39,35,32,0.7265625,0.5492957746478874,132
2023-04-25,1035,150,80,77,43,70,34,0.5333333333333333,0.5584415584415584,123
2023-04-26,1035,125,61,60,43,64,17,0.488,0.7166666666666667,104
2023-04-27,1035,142,89,80,36,53,44,0.6267605633802817,0.45,125
2023-04-28,1035,105,73,60,33,32,27,0.6952380952380952,0.55,106
2023-04-29,1035,134,79,93,34,55,59,0.5895522388059702,0.3655913978494624,113
2023-04-30,1035,143,81,66,51,62,15,0.5664335664335665,0.7727272727272727,132
2023-05-01,1035,103,91,82,48,12,34,0.883495145631068,0.5853658536585366,139
2023-05-02,1035,106,77,83,37,29,46,0.7264150943396226,0.4457831325301205,114
2023-05-03,1035,145,85,70,49,60,21,0.5862068965517241,0.7,134
2023-05-04,1035,128,70,77,46,58,31,0.546875,0.5974025974025974,116
2023-05-05,1035,110,64,60,37,46,23,0.5818181818181818,0.6166666666666667,101
2023-05-06,1035,127,96,77,34,31,43,0.7559055118110236,0.44155844155844154,130
2023-05-07,1035,125,71,72,48,54,24,0.568,0.6666666666666666,119
2023-05-08,1035,105,84,66,44,21,22,0.8,0.6666666666666666,128
2023-05-09,1035,118,81,72,51,37,21,0.6864406779661016,0.7083333333333334,132
2023-05-10,1035,110,75,70,56,35,14,0.6818181818181818,0.8,131
2023-05-11,1035,149,87,96,46,62,50,0.5838926174496645,0.4791666666666667,133
2023-05-12,1035,107,67,91,49,40,42,0.6261682242990654,0.5384615384615384,116
2023-05-13,1035,119,59,82,42,60,40,0.4957983193277311,0.5121951219512195,101
2023-05-14,1035,128,88,76,46,40,30,0.6875,0.6052631578947368,134
2023-05-15,1035,147,74,85,23,73,62,0.5034013605442177,0.27058823529411763,97
2023-05-16,1035,149,86,100,53,63,47,0.5771812080536913,0.53,139
2023-05-17,1035,109,82,76,43,27,33,0.7522935779816514,0.5657894736842105,125
2023-05-18,1035,143,71,75,42,72,33,0.4965034965034965,0.56,113
2023-05-19,1035,147,73,73,42,74,31,0.4965986394557823,0.5753424657534246,115
2023-05-20,1035,134,72,56,34,62,22,0.5373134328358209,0.6071428571428571,106
2023-05-21,1035,146,71,52,38,75,14,0.4863013698630137,0.7307692307692307,109
2023-05-22,1035,104,76,65,34,28,31,0.7307692307692307,0.5230769230769231,110
2023-05-23,1035,132,64,73,51,68,22,0.48484848484848486,0.6986301369863014,115
2023-05-24,1035,146,78,66,55,68,11,0.5342465753424658,0.8333333333333334,133
2023-05-25,1035,150,78,94,39,72,55,0.52,0.4148936170212766,117
2023-05-26,1035,147,61,99,51,86,48,0.41496598639455784,0.5151515151515151,112
2023-05-27,1035,107,72,89,42,35,47,0.6728971962616822,0.47191011235955055,114
2023-05-28,1035,118,80,100,38,38,62,0.6779661016949152,0.38,118
2023-05-29,1035,109,72,66,32,37,34,0.6605504587155964,0.48484848484848486,104
2023-05-30,1035,121,85,79,37,36,42,0.7024793388429752,0.46835443037974683,122
2023-05-31,1035,127,77,98,42,50,56,0.6062992125984252,0.42857142857142855,119
2023-06-01,1035,143,82,73,44,61,29,0.5734265734265734,0.6027397260273972,126
2023-06-02,1035,125,71,65,40,54,25,0.568,0.6153846153846154,111
2023-06-03,1035,127,77,88,31,50,57,0.6062992125984252,0.3522727272727273,108
2023-06-04,1035,135,67,89,36,68,53,0.4962962962962963,0.4044943820224719,103
2023-06-05,1035,143,77,50,50,66,0,0.5384615384615384,1,127
2023-06-06,1035,133,81,67,37,52,30,0.6090225563909775,0.5522388059701493,118
2023-06-07,1035,113,80,93,43,33,50,0.7079646017699115,0.46236559139784944,123
2023-06-08,1035,102,77,53,31,25,22,0.7549019607843137,0.5849056603773585,108
2023-06-09,1035,123,79,74,28,44,46,0.6422764227642277,0.3783783783783784,107
2023-06-10,1035,116,70,68,30,46,38,0.603448275862069,0.4411764705882353,100
2023-06-11,1035,147,75,51,32,72,19,0.5102040816326531,0.6274509803921569,107
2023-06-12,1035,150,73,67,48,77,19,0.4866666666666667,0.7164179104477612,121
2023-06-13,1035,126,80,98,46,46,52,0.6349206349206349,0.46938775510204084,126
2023-06-14,1035,120,65,56,34,55,22,0.5416666666666666,0.6071428571428571,99
2023-06-15,1035,120,77,79,35,43,44,0.6416666666666667,0.4430379746835443,112
2023-06-16,1035,147,89,81,44,58,37,0.6054421768707483,0.5432098765432098,133
2023-06-17,1035,141,98,72,48,43,24,0.6950354609929078,0.6666666666666666,146
2023-06-18,1035,150,74,54,33,76,21,0.49333333333333335,0.6111111111111112,107
2023-06-19,1035,132,64,70,44,68,26,0.48484848484848486,0.6285714285714286,108
2023-06-20,1035,129,69,83,38,60,45,0.5348837209302325,0.4578313253012048,107
2023-06-21,1035,130,101,79,31,29,48,0.7769230769230769,0.3924050632911392,132
2023-06-22,1035,102,91,71,37,11,34,0.8921568627450981,0.5211267605633803,128
2023-06-23,1035,143,79,96,38,64,58,0.5524475524475524,0.3958333333333333,117
2023-06-24,1035,104,100,69,33,4,36,0.9615384615384616,0.4782608695652174,133
2023-06-25,1035,110,95,62,36,15,26,0.8636363636363636,0.5806451612903226,131
2023-06-26,1035,135,92,72,35,43,37,0.6814814814814815,0.4861111111111111,127
2023-06-27,1035,118,87,61,36,31,25,0.7372881355932204,0.5901639344262295,123
2023-06-28,1035,100,77,73,37,23,36,0.77,0.5068493150684932,114
2023-06-29,1035,114,67,60,36,47,24,0.5877192982456141,0.6,103
2023-06-30,1035,149,75,100,51,74,49,0.5033557046979866,0.51,126
2023-07-01,1035,128,64,52,38,64,14,0.5,0.7307692307692307,102
2023-07-02,1035,136,73,95,48,63,47,0.5367647058823529,0.5052631578947369,121
2023-07-03,1035,139,84,97,38,55,59,0.60431654676259,0.3917525773195876,122
2023-07-04,1035,116,83,63,40,33,23,0.7155172413793104,0.6349206349206349,123
2023-07-05,1035,103,87,60,54,16,6,0.8446601941747572,0.9,141
2023-07-06,1035,109,71,57,46,38,11,0.6513761467889908,0.8070175438596491,117
2023-07-07,1035,138,82,95,44,56,51,0.5942028985507246,0.4631578947368421,126
2023-07-08,1035,146,73,59,37,73,22,0.5,0.6271186440677966,110
2023-07-09,1035,123,83,77,48,40,29,0.6747967479674797,0.6233766233766234,131
2023-07-10,1035,130,75,99,40,55,59,0.5769230769230769,0.40404040404040403,115
2023-07-11,1035,128,78,99,41,50,58,0.609375,0.41414141414141414,119
2023-07-12,1035,139,64,57,50,75,7,0.460431654676259,0.8771929824561403,114
2023-07-13,1035,142,69,65,43,73,22,0.4859154929577465,0.6615384615384615,112
2023-07-14,1035,102,77,85,47,25,38,0.7549019607843137,0.5529411764705883,124
2023-07-15,1035,114,77,82,37,37,45,0.6754385964912281,0.45121951219512196,114
2023-07-16,1035,136,66,66,49,70,17,0.4852941176470588,0.7424242424242424,115
2023-07-17,1035,103,72,94,47,31,47,0.6990291262135923,0.5,119
2023-07-18,1035,135,79,51,39,56,12,0.5851851851851851,0.7647058823529411,118
2023-07-19,1035,135,80,50,40,55,10,0.5925925925925926,0.8,120
2023-07-20,1035,104,78,50,30,26,20,0.75,0.6,108
2023-07-21,1035,145,92,94,40,53,54,0.6344827586206897,0.425531914893617,132
2023-07-22,1035,122,96,68,39,26,29,0.7868852459016393,0.5735294117647058,135
2023-07-23,1035,116,80,91,47,36,44,0.6896551724137931,0.5164835164835165,127
2023-07-24,1035,113,89,83,35,24,48,0.7876106194690266,0.42168674698795183,124
2023-07-25,1035,140,95,54,36,45,18,0.6785714285714286,0.6666666666666666,131
2023-07-26,1035,146,73,89,47,73,42,0.5,0.5280898876404494,120
2023-07-27,1035,123,70,59,41,53,18,0.5691056910569106,0.6949152542372882,111
2023-07-28,1035,120,67,93,44,53,49,0.5583333333333333,0.4731182795698925,111
2023-07-29,1035,132,70,76,48,62,28,0.5303030303030303,0.631578947368421,118
2023-07-30,1035,142,91,59,34,51,25,0.6408450704225352,0.576271186440678,125
2023-07-31,1035,145,80,97,46,65,51,0.5517241379310345,0.4742268041237113,126
2023-08-01,1035,124,85,75,39,39,36,0.6854838709677419,0.52,124
2023-08-02,1035,147,90,74,47,57,27,0.6122448979591837,0.6351351351351351,137
2023-08-03,1035,133,74,66,53,59,13,0.556390977443609,0.803030303030303,127
2023-08-04,1035,106,76,74,52,30,22,0.71698113207547165,0.7027027027027027,128
2023-08-05,1035,115,84,96,43,31,53,0.7304347826086957,0.4479166666666667,127
2023-08-06,1035,119,73,85,50,46,35,0.6134453781512605,0.5882352941176471,123
2023-08-07,1035,109,77,75,35,32,40,0.7064220183486238,0.4666666666666667,112
2023-08-08,1035,129,79,57,32,50,25,0.6124031007751938,0.5614035087719298,111
2023-08-09,1035,123,80,68,45,43,23,0.6504065040650406,0.6617647058823529,125
2023-08-10,1035,125,76,97,32,49,65,0.608,0.32989690721649484,108
2023-08-11,1035,100,88,87,46,12,41,0.88,0.5287356321839081,134
2023-08-12,1035,113,89,98,39,24,59,0.7876106194690266,0.3979591836734694,128
2023-08-13,1035,101,90,63,36,11,27,0.8910891089108911,0.5714285714285714,126
2023-08-14,1035,125,90,50,33,35,17,0.72,0.66,123
2023-08-15,1035,104,74,89,40,30,49,0.7115384615384616,0.449438202247191,114
2023-08-16,1035,133,85,86,49,48,37,0.6390977443609023,0.5697674418604651,134
2023-08-17,1035,105,93,65,43,12,22,0.8857142857142857,0.6615384615384615,136
2023-08-18,1035,138,73,87,29,65,58,0.5289855072463768,0.3333333333333333,102
2023-08-19,1035,136,83,95,39,53,56,0.6102941176470589,0.4105263157894737,122
2023-08-20,1035,122,72,60,36,50,24,0.5901639344262295,0.6,108
2023-08-21,1035,108,74,89,37,34,52,0.6851851851851852,0.4157303370786517,111
2023-08-22,1035,122,88,57,35,34,22,0.7213114754098361,0.6140350877192983,123
2023-08-23,1035,106,80,67,41,26,26,0.7547169811320755,0.6119402985074627,121
2023-08-24,1035,148,81,88,37,67,51,0.5472972972972973,0.42045454545454547,118
2023-08-25,1035,134,84,67,40,50,27,0.6268656716417911,0.5970149253731343,124
2023-08-26,1035,122,56,78,45,66,33,0.45901639344262296,0.5769230769230769,101
2023-08-27,1035,129,71,86,38,58,48,0.5503875968992248,0.4418604651162791,109
2023-08-28,1035,147,93,58,37,54,21,0.6326530612244898,0.6379310344827587,130
2023-08-29,1035,117,85,66,38,32,28,0.7264957264957265,0.5757575757575758,123
2023-08-30,1035,128,89,58,35,39,23,0.6953125,0.603448275862069,124
2023-08-31,1035,143,80,66,36,63,30,0.5594405594405595,0.5454545454545454,116
2023-09-01,1035,142,81,76,44,61,32,0.5704225352112676,0.5789473684210527,125
2023-09-02,1035,144,87,54,30,57,24,0.6041666666666666,0.5555555555555556,117
2023-09-03,1035,132,74,73,39,58,34,0.5606060606060606,0.5342465753424658,113
2023-09-04,1035,122,89,67,40,33,27,0.7295081967213115,0.5970149253731343,129
2023-09-05,1035,148,70,71,38,78,33,0.47297297297297297,0.5352112676056338,108
2023-09-06,1035,150,84,88,30,66,58,0.56,0.3409090909090909,114
2023-09-07,1035,134,74,90,29,60,61,0.5522388059701493,0.32222222222222224,103
2023-09-08,1035,102,99,91,35,3,56,0.9705882352941176,0.38461538461538464,134
2023-09-09,1035,122,85,60,32,37,28,0.6967213114754098,0.5333333333333333,117
2023-09-10,1035,115,78,87,39,37,48,0.6782608695652174,0.4482758620689655,117
2023-09-11,1035,121,66,91,45,55,46,0.5454545454545454,0.4945054945054945,111
2023-09-12,1035,119,71,90,41,48,49,0.5966386554621849,0.45555555555555555,112
2023-09-13,1035,150,77,69,37,73,32,0.5133333333333333,0.5362318840579711,114
2023-09-14,1035,144,92,65,45,52,20,0.6388888888888888,0.6923076923076923,137
2023-09-15,1035,143,82,57,38,61,19,0.5734265734265734,0.6666666666666666,120
2023-09-16,1035,118,84,84,34,34,50,0.711864406779661,0.40476190476190477,118
2023-09-17,1035,100,66,63,43,34,20,0.66,0.6825396825396826,109
2023-09-18,1035,136,70,76,46,66,30,0.5147058823529411,0.6052631578947368,116
2023-09-19,1035,150,83,97,41,67,56,0.5533333333333333,0.422680412371134,124
2023-09-20,1035,129,86,72,38,43,34,0.6666666666666666,0.5277777777777778,124
2023-09-21,1035,126,88,90,33,38,57,0.6984126984126984,0.36666666666666664,121
2023-09-22,1035,106,80,79,38,26,41,0.7547169811320755,0.4810126582278481,118
2023-09-23,1035,114,81,51,46,33,5,0.7105263157894737,0.9019607843137255,127
2023-09-24,1035,112,83,69,35,29,34,0.7410714285714286,0.5072463768115942,118
2023-09-25,1035,135,75,66,39,60,27,0.5555555555555556,0.5909090909090909,114
2023-09-26,1035,140,84,56,38,56,18,0.6,0.6785714285714286,122
2023-09-27,1035,108,83,73,38,25,35,0.7685185185185185,0.5205479452054794,121
2023-09-28,1035,137,67,96,38,70,58,0.48905109489051096,0.3958333333333333,105
2023-09-29,1035,120,71,100,31,49,69,0.5916666666666667,0.31,102
2023-09-30,1035,147,91,71,32,56,39,0.6190476190476191,0.4507042253521127,123
2023-10-01,1035,131,100,72,40,31,32,0.7633587786259542,0.5555555555555556,140
2023-10-02,1035,108,76,87,46,32,41,0.7037037037037037,0.5287356321839081,122
2023-10-03,1035,109,88,79,43,21,36,0.8073394495412844,0.5443037974683544,131
2023-10-04,1035,125,73,62,49,52,13,0.584,0.7903225806451613,122
2023-10-05,1035,104,78,65,42,26,23,0.75,0.6461538461538462,120
2023-10-06,1035,138,77,54,37,61,17,0.5579710144927537,0.6851851851851852,114
2023-10-07,1035,124,67,76,32,57,44,0.5403225806451613,0.42105263157894735,99
2023-10-08,1035,113,89,60,41,24,19,0.7876106194690266,0.6833333333333333,130
2023-10-09,1035,129,84,84,31,45,53,0.6511627906976745,0.36904761904761907,115
2023-10-10,1035,107,82,74,47,25,27,0.7663551401869159,0.6351351351351351,129
2023-10-11,1035,119,79,68,42,40,26,0.6638655462184874,0.6176470588235294,121
2023-10-12,1035,124,65,56,33,59,23,0.5241935483870968,0.5892857142857143,98
2023-10-13,1035,111,73,100,34,38,66,0.6576576576576577,0.34,107
2023-10-14,1035,109,95,91,38,14,53,0.8715596330275229,0.4175824175824176,133
2023-10-15,1035,117,74,55,40,43,15,0.6324786324786325,0.7272727272727273,114
2023-10-16,1035,118,67,70,45,51,25,0.5677966101694916,0.6428571428571429,112
2023-10-17,1035,116,95,84,32,21,52,0.8189655172413793,0.38095238095238093,127
2023-10-18,1035,131,82,55,55,49,0,0.6259541984732825,1,137
2023-10-19,1035,146,89,55,46,57,9,0.6095890410958904,0.8363636363636363,135
2023-10-20,1035,114,71,93,47,43,46,0.6228070175438597,0.5053763440860215,118
2023-10-21,1035,114,72,97,37,42,60,0.631578947368421,0.38144329896907214,109
2023-10-22,1035,122,73,66,39,49,27,0.5983606557377049,0.5909090909090909,112
2023-10-23,1035,133,89,84,49,44,35,0.6691729323308271,0.5833333333333334,138
2023-10-24,1035,103,74,97,47,29,50,0.7184466019417476,0.4845360824742268,121
2023-10-25,1035,115,83,50,41,32,9,0.7217391304347827,0.82,124
2023-10-26,1035,136,75,77,46,61,31,0.5514705882352942,0.5974025974025974,121
2023-10-27,1035,107,93,78,36,14,42,0.8691588785046729,0.46153846153846156,129
2023-10-28,1035,133,92,52,47,41,5,0.6917293233082706,0.9038461538461539,139
2023-10-29,1035,150,75,83,46,75,37,0.5,0.5542168674698795,121
2023-10-30,1035,105,65,64,37,40,27,0.6190476190476191,0.578125,102
2023-10-31,1035,143,79,62,37,64,25,0.5524475524475524,0.5967741935483871,116
2023-11-01,1035,120,71,94,38,49,56,0.5916666666666667,0.40425531914893614,109
2023-11-02,1035,140,78,64,40,62,24,0.5571428571428572,0.625,118
2023-11-03,1035,115,79,54,30,36,24,0.6869565217391305,0.5555555555555556,109
2023-11-04,1035,100,81,99,40,19,59,0.81,0.40404040404040403,121
2023-11-05,1035,102,89,67,35,13,32,0.8725490196078431,0.5223880597014925,124
2023-11-06,1035,119,70,96,36,49,60,0.5882352941176471,0.375,106
2023-11-07,1035,141,72,83,48,69,35,0.5106382978723404,0.5783132530120482,120
2023-11-08,1035,137,76,69,47,61,22,0.5547445255474452,0.6811594202898551,123
2023-11-09,1035,111,96,91,41,15,50,0.8648648648648649,0.45054945054945056,137
2023-11-10,1035,100,92,89,40,8,49,0.92,0.449438202247191,132
2023-11-11,1035,143,88,89,41,55,48,0.6153846153846154,0.4606741573033708,129
2023-11-12,1035,116,84,52,52,32,0,0.7241379310344828,1,136
2023-11-13,1035,147,85,97,34,62,63,0.5782312925170068,0.35051546391752575,119
2023-11-14,1035,134,76,93,29,58,64,0.5671641791044776,0.3118279569892473,105
2023-11-15,1035,138,76,62,49,62,13,0.5507246376811594,0.7903225806451613,125
2023-11-16,1035,128,79,60,42,49,18,0.6171875,0.7,121
2023-11-17,1035,119,89,90,46,30,44,0.7478991596638656,0.5111111111111111,135
2023-11-18,1035,100,81,80,53,19,27,0.81,0.6625,134
2023-11-19,1035,149,81,54,34,68,20,0.5436241610738255,0.6296296296296297,115
2023-11-20,1035,127,89,50,50,38,0,0.7007874015748031,1,139
2023-11-21,1035,138,81,68,57,57,11,0.5869565217391305,0.8382352941176471,138
2023-11-22,1035,106,81,79,36,25,43,0.7641509433962265,0.45569620253164556,117
2023-11-23,1035,142,79,51,46,63,5,0.5563380281690141,0.9019607843137255,125
2023-11-24,1035,132,92,73,35,40,38,0.696969696969697,0.4794520547945205,127
2023-11-25,1035,118,94,62,44,24,18,0.7966101694915254,0.7096774193548387,138
2023-11-26,1035,109,73,67,39,36,28,0.6697247706422018,0.582089552238806,112
2023-11-27,1035,144,87,96,45,57,51,0.6041666666666666,0.46875,132
2023-11-28,1035,116,86,60,41,30,19,0.7413793103448276,0.6833333333333333,127
2023-11-29,1035,120,88,81,26,32,55,0.7333333333333333,0.32098765432098764,114
2023-11-30,1035,117,99,74,35,18,39,0.8461538461538461,0.47297297297297297,134
2023-12-01,1035,109,85,50,35,24,15,0.7798165137614679,0.7,120
2023-12-02,1035,100,85,84,39,15,45,0.85,0.4642857142857143,124
2023-12-03,1035,101,84,54,43,17,11,0.8316831683168316,0.7962962962962963,127
2023-12-04,1035,144,91,76,29,53,47,0.6319444444444444,0.3815789473684211,120
2023-12-05,1035,150,87,66,39,63,27,0.58,0.5909090909090909,126
2023-12-06,1035,122,68,50,37,54,13,0.5573770491803278,0.74,105
2023-12-07,1035,109,82,60,38,27,22,0.7522935779816514,0.6333333333333333,120
2023-12-08,1035,148,62,75,51,86,24,0.4189189189189189,0.68,113
2023-12-09,1035,142,84,94,48,58,46,0.5915492957746479,0.5106382978723404,132
2023-12-10,1035,125,77,86,42,48,44,0.616,0.4883720930232558,119
2023-12-11,1035,128,91,76,38,37,38,0.7109375,0.5,129
2023-12-12,1035,133,76,66,43,57,23,0.5714285714285714,0.6515151515151515,119
2023-12-13,1035,109,66,77,43,43,34,0.6055045871559633,0.5584415584415584,109
2023-12-14,1035,119,82,80,45,37,35,0.6890756302521008,0.5625,127
2023-12-15,1035,146,73,80,43,73,37,0.5,0.5375,116
2023-12-16,1035,128,75,87,39,53,48,0.5859375,0.4482758620689655,114
2023-12-17,1035,147,81,96,37,66,59,0.5510204081632653,0.3854166666666667,118
2023-12-18,1035,131,81,77,43,50,34,0.6183206106870229,0.5584415584415584,124
